year,country,city,pm25,pm10,no2,so2,co,o3,temperature_c,humidity,wind_kph,aqi,record_id,country_code,region,income_level,date,month,week,latitude,longitude,population_millions,temperature_celsius,temp_anomaly_celsius,precipitation_mm,heat_wave_days,drought_indicator,flood_indicator,extreme_weather_events,pm25_ugm3,air_quality_index,respiratory_disease_rate,cardio_mortality_rate,vector_disease_risk_score,waterborne_disease_incidents,heat_related_admissions,healthcare_access_index,gdp_per_capita_usd,mental_health_index,food_security_index,vector_disease_risk_score_log,month_sin,month_cos,heat_stress,pollution_burden,any_extreme_event,health_vulnerability,co2_production,gni_per_capita,hdi,life_expectancy
2019,South Africa,Cape Town,108.92819768584752,160.78638219725934,25.65534541922678,6.426215616631024,0.6771301692578108,32.64941960927472,15.0857470012108,61.15976905934293,13.937521272420446,106.85103128546116,9244,ZAF,Africa,Upper-Middle,17-03-2019,3,11,-30.55,22.93,60,10.88,0.07,105.4,0,0,0,0,21.4,53,43.8,33.9,10.8,32.9,18.8,71.7,9405,68.0,97.9,2.468099531,1.0,6.12e-17,0.0,1284.0,0,48.56666667,8.12733368,13366.47464,0.736,66.175
2019,South Africa,Cape Town,108.92819768584752,160.78638219725934,25.65534541922678,6.426215616631024,0.6771301692578108,32.64941960927472,15.0857470012108,61.15976905934293,13.937521272420446,106.85103128546116,9245,ZAF,Africa,Upper-Middle,24-03-2019,3,12,-30.55,22.93,60,17.08,0.94,94.7,1,0,0,1,73.4,109,61.6,35.9,9.1,22.8,28.9,74.8,9405,73.5,92.2,2.312535424,1.0,6.12e-17,17.08,4404.0,1,57.0,8.12733368,13366.47464,0.736,66.175
2019,South Africa,Cape Town,108.92819768584752,160.78638219725934,25.65534541922678,6.426215616631024,0.6771301692578108,32.64941960927472,15.0857470012108,61.15976905934293,13.937521272420446,106.85103128546116,9246,ZAF,Africa,Upper-Middle,31-03-2019,3,13,-30.55,22.93,60,14.94,-0.38,124.9,1,0,0,1,15.7,0,67.3,25.4,4.7,26.7,15.8,72.2,9405,77.4,92.0,1.740466175,1.0,6.12e-17,14.94,942.0,1,56.7,8.12733368,13366.47464,0.736,66.175
2019,South Africa,Cape Town,108.92819768584752,160.78638219725934,25.65534541922678,6.426215616631024,0.6771301692578108,32.64941960927472,15.0857470012108,61.15976905934293,13.937521272420446,106.85103128546116,9247,ZAF,Africa,Upper-Middle,07-04-2019,4,14,-30.55,22.93,60,16.37,-0.06,108.6,2,0,0,2,72.2,108,60.8,29.5,1.3,23.9,45.8,73.4,9419,68.1,100.0,0.832909123,0.866025404,-0.5,32.74,4332.0,1,52.8,8.12733368,13366.47464,0.736,66.175
2019,South Africa,Cape Town,108.92819768584752,160.78638219725934,25.65534541922678,6.426215616631024,0.6771301692578108,32.64941960927472,15.0857470012108,61.15976905934293,13.937521272420446,106.85103128546116,9248,ZAF,Africa,Upper-Middle,14-04-2019,4,15,-30.55,22.93,60,14.53,0.59,90.7,1,0,0,1,41.1,66,73.1,29.8,2.0,31.4,26.1,75.9,9419,75.5,100.0,1.098612289,0.866025404,-0.5,14.53,2466.0,1,59.46666667,8.12733368,13366.47464,0.736,66.175
2019,South Africa,Cape Town,108.92819768584752,160.78638219725934,25.65534541922678,6.426215616631024,0.6771301692578108,32.64941960927472,15.0857470012108,61.15976905934293,13.937521272420446,106.85103128546116,9249,ZAF,Africa,Upper-Middle,21-04-2019,4,16,-30.55,22.93,60,8.83,0.7,83.5,0,0,0,0,61.0,78,61.6,37.7,5.5,19.6,0.0,77.0,9419,69.2,100.0,1.871802177,0.866025404,-0.5,0.0,3660.0,0,56.16666667,8.12733368,13366.47464,0.736,66.175
2019,South Africa,Cape Town,108.92819768584752,160.78638219725934,25.65534541922678,6.426215616631024,0.6771301692578108,32.64941960927472,15.0857470012108,61.15976905934293,13.937521272420446,106.85103128546116,9250,ZAF,Africa,Upper-Middle,28-04-2019,4,17,-30.55,22.93,60,11.89,0.21,110.5,0,0,0,0,0.0,95,61.8,28.7,5.2,22.0,7.3,75.8,9419,64.1,100.0,1.824549292,0.866025404,-0.5,0.0,0.0,0,51.53333333,8.12733368,13366.47464,0.736,66.175
2019,South Africa,Cape Town,108.92819768584752,160.78638219725934,25.65534541922678,6.426215616631024,0.6771301692578108,32.64941960927472,15.0857470012108,61.15976905934293,13.937521272420446,106.85103128546116,9251,ZAF,Africa,Upper-Middle,05-05-2019,5,18,-30.55,22.93,60,13.2,0.76,120.6,1,0,0,1,54.6,66,67.0,39.9,5.0,15.7,19.9,78.6,9434,69.7,89.5,1.791759469,0.5,-0.866025404,13.2,3276.0,1,58.86666667,8.12733368,13366.47464,0.736,66.175
2019,South Africa,Cape Town,108.92819768584752,160.78638219725934,25.65534541922678,6.426215616631024,0.6771301692578108,32.64941960927472,15.0857470012108,61.15976905934293,13.937521272420446,106.85103128546116,9252,ZAF,Africa,Upper-Middle,12-05-2019,5,19,-30.55,22.93,60,10.45,0.68,158.3,0,0,1,1,41.0,72,59.7,25.5,5.5,53.3,11.9,82.1,9434,69.6,91.7,1.871802177,0.5,-0.866025404,0.0,2460.0,1,51.6,8.12733368,13366.47464,0.736,66.175
2019,South Africa,Cape Town,108.92819768584752,160.78638219725934,25.65534541922678,6.426215616631024,0.6771301692578108,32.64941960927472,15.0857470012108,61.15976905934293,13.937521272420446,106.85103128546116,9253,ZAF,Africa,Upper-Middle,19-05-2019,5,20,-30.55,22.93,60,12.2,0.47,116.9,0,0,0,0,12.8,17,50.0,37.2,4.6,28.3,7.9,81.1,9434,68.1,100.0,1.722766598,0.5,-0.866025404,0.0,768.0,0,51.76666667,8.12733368,13366.47464,0.736,66.175
2019,South Africa,Cape Town,108.92819768584752,160.78638219725934,25.65534541922678,6.426215616631024,0.6771301692578108,32.64941960927472,15.0857470012108,61.15976905934293,13.937521272420446,106.85103128546116,9254,ZAF,Africa,Upper-Middle,26-05-2019,5,21,-30.55,22.93,60,11.91,-0.46,36.5,0,0,0,0,37.1,65,41.1,36.2,8.9,31.3,16.3,70.0,9434,61.0,91.6,2.292534757,0.5,-0.866025404,0.0,2226.0,0,46.1,8.12733368,13366.47464,0.736,66.175
2019,South Africa,Cape Town,108.92819768584752,160.78638219725934,25.65534541922678,6.426215616631024,0.6771301692578108,32.64941960927472,15.0857470012108,61.15976905934293,13.937521272420446,106.85103128546116,9255,ZAF,Africa,Upper-Middle,02-06-2019,6,22,-30.55,22.93,60,5.18,0.26,117.0,0,0,0,0,60.2,55,62.8,29.1,3.6,14.6,0.0,71.4,9448,67.2,94.0,1.526056303,1.22e-16,-1.0,0.0,3612.0,0,53.03333333,8.12733368,13366.47464,0.736,66.175
2019,South Africa,Cape Town,108.92819768584752,160.78638219725934,25.65534541922678,6.426215616631024,0.6771301692578108,32.64941960927472,15.0857470012108,61.15976905934293,13.937521272420446,106.85103128546116,9256,ZAF,Africa,Upper-Middle,09-06-2019,6,23,-30.55,22.93,60,13.66,-0.32,83.4,0,0,0,0,50.4,88,88.1,32.1,0.6,23.5,9.2,72.6,9448,70.7,96.2,0.470003629,1.22e-16,-1.0,0.0,3024.0,0,63.63333333,8.12733368,13366.47464,0.736,66.175
2019,South Africa,Cape Town,108.92819768584752,160.78638219725934,25.65534541922678,6.426215616631024,0.6771301692578108,32.64941960927472,15.0857470012108,61.15976905934293,13.937521272420446,106.85103128546116,9257,ZAF,Africa,Upper-Middle,16-06-2019,6,24,-30.55,22.93,60,10.64,-0.26,141.7,0,0,0,0,16.4,40,59.0,34.1,4.6,24.3,10.9,75.4,9448,66.0,92.7,1.722766598,1.22e-16,-1.0,0.0,984.0,0,53.03333333,8.12733368,13366.47464,0.736,66.175
2019,South Africa,Cape Town,108.92819768584752,160.78638219725934,25.65534541922678,6.426215616631024,0.6771301692578108,32.64941960927472,15.0857470012108,61.15976905934293,13.937521272420446,106.85103128546116,9258,ZAF,Africa,Upper-Middle,23-06-2019,6,25,-30.55,22.93,60,8.74,-0.22,103.1,0,0,0,0,21.6,41,49.8,25.1,4.7,19.2,1.4,71.1,9448,73.0,100.0,1.740466175,1.22e-16,-1.0,0.0,1296.0,0,49.3,8.12733368,13366.47464,0.736,66.175
2019,South Africa,Cape Town,108.92819768584752,160.78638219725934,25.65534541922678,6.426215616631024,0.6771301692578108,32.64941960927472,15.0857470012108,61.15976905934293,13.937521272420446,106.85103128546116,9259,ZAF,Africa,Upper-Middle,30-06-2019,6,26,-30.55,22.93,60,5.67,0.85,68.7,0,0,0,0,72.2,98,64.0,30.7,3.4,23.9,0.0,73.0,9448,69.2,91.6,1.481604541,1.22e-16,-1.0,0.0,4332.0,0,54.63333333,8.12733368,13366.47464,0.736,66.175
2019,South Africa,Cape Town,108.92819768584752,160.78638219725934,25.65534541922678,6.426215616631024,0.6771301692578108,32.64941960927472,15.0857470012108,61.15976905934293,13.937521272420446,106.85103128546116,9260,ZAF,Africa,Upper-Middle,07-07-2019,7,27,-30.55,22.93,60,3.82,-0.13,50.1,0,0,0,0,55.1,78,68.9,37.3,4.0,19.2,0.0,65.4,9463,76.4,96.4,1.609437912,-0.5,-0.866025404,0.0,3306.0,0,60.86666667,8.12733368,13366.47464,0.736,66.175
2019,South Africa,Cape Town,108.92819768584752,160.78638219725934,25.65534541922678,6.426215616631024,0.6771301692578108,32.64941960927472,15.0857470012108,61.15976905934293,13.937521272420446,106.85103128546116,9261,ZAF,Africa,Upper-Middle,14-07-2019,7,28,-30.55,22.93,60,2.64,-1.03,88.1,0,0,0,0,17.4,13,43.7,26.5,5.0,13.9,0.0,74.8,9463,64.4,100.0,1.791759469,-0.5,-0.866025404,0.0,1044.0,0,44.86666667,8.12733368,13366.47464,0.736,66.175
2019,South Africa,Cape Town,108.92819768584752,160.78638219725934,25.65534541922678,6.426215616631024,0.6771301692578108,32.64941960927472,15.0857470012108,61.15976905934293,13.937521272420446,106.85103128546116,9262,ZAF,Africa,Upper-Middle,21-07-2019,7,29,-30.55,22.93,60,5.27,0.03,59.8,0,0,0,0,66.7,94,72.4,31.2,5.1,16.5,0.0,73.0,9463,80.6,98.8,1.808288771,-0.5,-0.866025404,0.0,4002.0,0,61.4,8.12733368,13366.47464,0.736,66.175
2019,South Africa,Cape Town,108.92819768584752,160.78638219725934,25.65534541922678,6.426215616631024,0.6771301692578108,32.64941960927472,15.0857470012108,61.15976905934293,13.937521272420446,106.85103128546116,9263,ZAF,Africa,Upper-Middle,28-07-2019,7,30,-30.55,22.93,60,2.9,-0.42,18.8,0,0,0,0,70.3,117,77.3,28.7,5.2,19.8,0.0,74.9,9463,59.2,98.2,1.824549292,-0.5,-0.866025404,0.0,4218.0,0,55.06666667,8.12733368,13366.47464,0.736,66.175
2019,South Africa,Cape Town,108.92819768584752,160.78638219725934,25.65534541922678,6.426215616631024,0.6771301692578108,32.64941960927472,15.0857470012108,61.15976905934293,13.937521272420446,106.85103128546116,9264,ZAF,Africa,Upper-Middle,04-08-2019,8,31,-30.55,22.93,60,1.44,0.48,17.9,0,0,0,0,92.7,127,86.0,35.9,4.5,27.0,0.0,72.6,9477,62.4,87.6,1.704748092,-0.866025404,-0.5,0.0,5562.0,0,61.43333333,8.12733368,13366.47464,0.736,66.175
2019,South Africa,Cape Town,108.92819768584752,160.78638219725934,25.65534541922678,6.426215616631024,0.6771301692578108,32.64941960927472,15.0857470012108,61.15976905934293,13.937521272420446,106.85103128546116,9265,ZAF,Africa,Upper-Middle,11-08-2019,8,32,-30.55,22.93,60,2.87,-0.27,32.6,0,0,0,0,43.7,43,61.2,40.3,1.3,22.7,0.0,74.9,9477,68.8,98.7,0.832909123,-0.866025404,-0.5,0.0,2622.0,0,56.76666667,8.12733368,13366.47464,0.736,66.175
2019,South Africa,Cape Town,108.92819768584752,160.78638219725934,25.65534541922678,6.426215616631024,0.6771301692578108,32.64941960927472,15.0857470012108,61.15976905934293,13.937521272420446,106.85103128546116,9266,ZAF,Africa,Upper-Middle,18-08-2019,8,33,-30.55,22.93,60,0.13,0.09,82.5,0,0,0,0,58.9,75,71.1,26.6,3.5,31.4,0.0,74.3,9477,75.4,92.9,1.504077397,-0.866025404,-0.5,0.0,3534.0,0,57.7,8.12733368,13366.47464,0.736,66.175
2019,South Africa,Cape Town,108.92819768584752,160.78638219725934,25.65534541922678,6.426215616631024,0.6771301692578108,32.64941960927472,15.0857470012108,61.15976905934293,13.937521272420446,106.85103128546116,9267,ZAF,Africa,Upper-Middle,25-08-2019,8,34,-30.55,22.93,60,-0.55,0.67,45.6,0,0,0,0,50.9,102,62.3,23.7,6.2,23.8,0.0,76.1,9477,71.9,100.0,1.974081026,-0.866025404,-0.5,0.0,3054.0,0,52.63333333,8.12733368,13366.47464,0.736,66.175
2019,South Africa,Cape Town,108.92819768584752,160.78638219725934,25.65534541922678,6.426215616631024,0.6771301692578108,32.64941960927472,15.0857470012108,61.15976905934293,13.937521272420446,106.85103128546116,9268,ZAF,Africa,Upper-Middle,01-09-2019,9,35,-30.55,22.93,60,0.9,-0.12,0.0,0,0,0,0,35.0,52,68.3,26.0,6.7,18.6,0.0,79.4,9492,67.5,96.9,2.041220329,-1.0,-1.84e-16,0.0,2100.0,0,53.93333333,8.12733368,13366.47464,0.736,66.175
2019,South Africa,Cape Town,108.92819768584752,160.78638219725934,25.65534541922678,6.426215616631024,0.6771301692578108,32.64941960927472,15.0857470012108,61.15976905934293,13.937521272420446,106.85103128546116,9269,ZAF,Africa,Upper-Middle,08-09-2019,9,36,-30.55,22.93,60,-2.4,-0.13,41.9,0,0,0,0,63.8,95,80.5,22.2,12.4,20.7,0.0,72.6,9492,65.1,91.1,2.595254707,-1.0,-1.84e-16,0.0,3828.0,0,55.93333333,8.12733368,13366.47464,0.736,66.175
2019,South Africa,Cape Town,108.92819768584752,160.78638219725934,25.65534541922678,6.426215616631024,0.6771301692578108,32.64941960927472,15.0857470012108,61.15976905934293,13.937521272420446,106.85103128546116,9270,ZAF,Africa,Upper-Middle,15-09-2019,9,37,-30.55,22.93,60,-1.4,0.34,29.3,0,0,0,0,84.0,104,69.6,29.2,4.8,25.6,0.0,70.6,9492,77.6,90.0,1.757857918,-1.0,-1.84e-16,0.0,5040.0,0,58.8,8.12733368,13366.47464,0.736,66.175
2019,South Africa,Cape Town,108.92819768584752,160.78638219725934,25.65534541922678,6.426215616631024,0.6771301692578108,32.64941960927472,15.0857470012108,61.15976905934293,13.937521272420446,106.85103128546116,9271,ZAF,Africa,Upper-Middle,22-09-2019,9,38,-30.55,22.93,60,-4.76,0.6,0.0,0,0,0,0,27.0,59,57.9,39.5,5.5,21.3,0.0,75.3,9492,65.7,100.0,1.871802177,-1.0,-1.84e-16,0.0,1620.0,0,54.36666667,8.12733368,13366.47464,0.736,66.175
2019,South Africa,Cape Town,108.92819768584752,160.78638219725934,25.65534541922678,6.426215616631024,0.6771301692578108,32.64941960927472,15.0857470012108,61.15976905934293,13.937521272420446,106.85103128546116,9272,ZAF,Africa,Upper-Middle,29-09-2019,9,39,-30.55,22.93,60,1.12,0.23,32.7,0,0,0,0,75.7,129,62.2,35.2,5.1,21.1,0.0,74.4,9492,71.6,93.5,1.808288771,-1.0,-1.84e-16,0.0,4542.0,0,56.33333333,8.12733368,13366.47464,0.736,66.175
2019,South Africa,Cape Town,108.92819768584752,160.78638219725934,25.65534541922678,6.426215616631024,0.6771301692578108,32.64941960927472,15.0857470012108,61.15976905934293,13.937521272420446,106.85103128546116,9273,ZAF,Africa,Upper-Middle,06-10-2019,10,40,-30.55,22.93,60,0.8,0.14,47.1,0,0,0,0,68.3,112,104.4,28.7,3.8,25.5,0.0,71.7,9506,66.6,99.3,1.568615918,-0.866025404,0.5,0.0,4098.0,0,66.56666667,8.12733368,13366.47464,0.736,66.175
2019,South Africa,Cape Town,108.92819768584752,160.78638219725934,25.65534541922678,6.426215616631024,0.6771301692578108,32.64941960927472,15.0857470012108,61.15976905934293,13.937521272420446,106.85103128546116,9274,ZAF,Africa,Upper-Middle,13-10-2019,10,41,-30.55,22.93,60,1.62,0.36,25.6,0,0,0,0,79.7,114,92.0,32.4,8.2,16.8,0.0,72.0,9506,66.5,99.2,2.219203484,-0.866025404,0.5,0.0,4782.0,0,63.63333333,8.12733368,13366.47464,0.736,66.175
2019,South Africa,Cape Town,108.92819768584752,160.78638219725934,25.65534541922678,6.426215616631024,0.6771301692578108,32.64941960927472,15.0857470012108,61.15976905934293,13.937521272420446,106.85103128546116,9275,ZAF,Africa,Upper-Middle,20-10-2019,10,42,-30.55,22.93,60,-0.75,-0.54,42.8,0,0,0,0,67.4,80,89.5,24.7,6.6,9.3,0.0,74.9,9506,69.3,100.0,2.028148247,-0.866025404,0.5,0.0,4044.0,0,61.16666667,8.12733368,13366.47464,0.736,66.175
2019,South Africa,Cape Town,108.92819768584752,160.78638219725934,25.65534541922678,6.426215616631024,0.6771301692578108,32.64941960927472,15.0857470012108,61.15976905934293,13.937521272420446,106.85103128546116,9276,ZAF,Africa,Upper-Middle,27-10-2019,10,43,-30.55,22.93,60,-0.91,0.71,48.7,0,0,0,0,61.7,91,70.9,34.0,7.0,12.6,0.0,67.2,9506,66.7,99.1,2.079441542,-0.866025404,0.5,0.0,3702.0,0,57.2,8.12733368,13366.47464,0.736,66.175
2019,South Africa,Cape Town,108.92819768584752,160.78638219725934,25.65534541922678,6.426215616631024,0.6771301692578108,32.64941960927472,15.0857470012108,61.15976905934293,13.937521272420446,106.85103128546116,9277,ZAF,Africa,Upper-Middle,03-11-2019,11,44,-30.55,22.93,60,-1.38,0.06,36.3,0,0,0,0,9.0,14,48.3,26.2,7.0,6.8,0.0,71.5,9521,76.1,92.2,2.079441542,-0.5,0.866025404,0.0,540.0,0,50.2,8.12733368,13366.47464,0.736,66.175
2019,South Africa,Cape Town,108.92819768584752,160.78638219725934,25.65534541922678,6.426215616631024,0.6771301692578108,32.64941960927472,15.0857470012108,61.15976905934293,13.937521272420446,106.85103128546116,9278,ZAF,Africa,Upper-Middle,10-11-2019,11,45,-30.55,22.93,60,2.33,0.09,57.6,0,0,0,0,55.6,101,68.0,32.4,8.2,27.1,0.0,71.8,9521,64.4,100.0,2.219203484,-0.5,0.866025404,0.0,3336.0,0,54.93333333,8.12733368,13366.47464,0.736,66.175
2019,South Africa,Cape Town,108.92819768584752,160.78638219725934,25.65534541922678,6.426215616631024,0.6771301692578108,32.64941960927472,15.0857470012108,61.15976905934293,13.937521272420446,106.85103128546116,9279,ZAF,Africa,Upper-Middle,17-11-2019,11,46,-30.55,22.93,60,3.71,-0.29,115.9,0,0,0,0,49.2,93,61.0,29.1,8.1,28.6,0.0,76.7,9521,71.3,92.4,2.208274414,-0.5,0.866025404,0.0,2952.0,0,53.8,8.12733368,13366.47464,0.736,66.175
2019,South Africa,Cape Town,108.92819768584752,160.78638219725934,25.65534541922678,6.426215616631024,0.6771301692578108,32.64941960927472,15.0857470012108,61.15976905934293,13.937521272420446,106.85103128546116,9280,ZAF,Africa,Upper-Middle,24-11-2019,11,47,-30.55,22.93,60,2.43,0.17,0.6,0,0,0,0,56.6,108,64.5,29.5,4.6,20.7,0.0,70.1,9521,69.2,96.2,1.722766598,-0.5,0.866025404,0.0,3396.0,0,54.4,8.12733368,13366.47464,0.736,66.175
2019,South Africa,Cape Town,108.92819768584752,160.78638219725934,25.65534541922678,6.426215616631024,0.6771301692578108,32.64941960927472,15.0857470012108,61.15976905934293,13.937521272420446,106.85103128546116,9281,ZAF,Africa,Upper-Middle,01-12-2019,12,48,-30.55,22.93,60,5.24,0.65,19.4,0,1,0,1,83.7,136,78.0,28.9,3.6,22.8,0.0,76.9,9535,70.7,87.6,1.526056303,-2.45e-16,1.0,0.0,5022.0,1,59.2,8.12733368,13366.47464,0.736,66.175
2019,South Africa,Cape Town,108.92819768584752,160.78638219725934,25.65534541922678,6.426215616631024,0.6771301692578108,32.64941960927472,15.0857470012108,61.15976905934293,13.937521272420446,106.85103128546116,9282,ZAF,Africa,Upper-Middle,08-12-2019,12,49,-30.55,22.93,60,4.03,-0.25,83.2,0,0,0,0,20.8,44,58.2,25.7,9.0,23.5,0.0,74.0,9535,72.1,97.0,2.302585093,-2.45e-16,1.0,0.0,1248.0,0,52.0,8.12733368,13366.47464,0.736,66.175
2019,South Africa,Cape Town,108.92819768584752,160.78638219725934,25.65534541922678,6.426215616631024,0.6771301692578108,32.64941960927472,15.0857470012108,61.15976905934293,13.937521272420446,106.85103128546116,9283,ZAF,Africa,Upper-Middle,15-12-2019,12,50,-30.55,22.93,60,5.02,-0.56,57.3,0,0,0,0,45.6,60,70.0,34.7,4.2,21.9,0.0,75.8,9535,71.6,98.7,1.648658626,-2.45e-16,1.0,0.0,2736.0,0,58.76666667,8.12733368,13366.47464,0.736,66.175
2019,South Africa,Cape Town,108.92819768584752,160.78638219725934,25.65534541922678,6.426215616631024,0.6771301692578108,32.64941960927472,15.0857470012108,61.15976905934293,13.937521272420446,106.85103128546116,9284,ZAF,Africa,Upper-Middle,22-12-2019,12,51,-30.55,22.93,60,7.08,0.82,86.8,0,0,0,0,10.7,45,78.9,42.0,5.0,22.0,3.3,73.6,9535,77.1,100.0,1.791759469,-2.45e-16,1.0,0.0,642.0,0,66.0,8.12733368,13366.47464,0.736,66.175
2019,South Africa,Cape Town,108.92819768584752,160.78638219725934,25.65534541922678,6.426215616631024,0.6771301692578108,32.64941960927472,15.0857470012108,61.15976905934293,13.937521272420446,106.85103128546116,9285,ZAF,Africa,Upper-Middle,29-12-2019,12,52,-30.55,22.93,60,8.4,0.32,86.2,0,0,0,0,55.9,90,63.3,28.5,4.7,25.1,7.1,72.3,9535,75.6,96.0,1.740466175,-2.45e-16,1.0,0.0,3354.0,0,55.8,8.12733368,13366.47464,0.736,66.175
2019,South Africa,Johannesburg,83.84892945829829,114.90641112890252,24.701939683968156,8.84527966817666,0.7682318125214755,26.79122094983583,15.448036616128723,58.63715969872698,11.448990438652418,83.44315199437105,9234,ZAF,Africa,Upper-Middle,06-01-2019,1,1,-30.55,22.93,60,4.88,0.11,95.0,0,0,0,0,0.0,95,38.6,28.1,5.4,19.8,4.2,81.4,9376,61.2,97.8,1.85629799,0.5,0.866025404,0.0,0.0,0,42.63333333,8.12733368,13366.47464,0.736,66.175
2019,South Africa,Johannesburg,83.84892945829829,114.90641112890252,24.701939683968156,8.84527966817666,0.7682318125214755,26.79122094983583,15.448036616128723,58.63715969872698,11.448990438652418,83.44315199437105,9235,ZAF,Africa,Upper-Middle,13-01-2019,1,2,-30.55,22.93,60,6.21,-0.56,63.8,0,0,0,0,51.4,46,49.5,16.1,5.0,20.4,5.7,74.8,9376,62.2,95.0,1.791759469,0.5,0.866025404,0.0,3084.0,0,42.6,8.12733368,13366.47464,0.736,66.175
2019,South Africa,Johannesburg,83.84892945829829,114.90641112890252,24.701939683968156,8.84527966817666,0.7682318125214755,26.79122094983583,15.448036616128723,58.63715969872698,11.448990438652418,83.44315199437105,9236,ZAF,Africa,Upper-Middle,20-01-2019,1,3,-30.55,22.93,60,9.96,0.15,57.4,0,0,0,0,56.1,100,43.6,26.9,5.1,16.5,7.7,71.2,9376,73.2,100.0,1.808288771,0.5,0.866025404,0.0,3366.0,0,47.9,8.12733368,13366.47464,0.736,66.175
2019,South Africa,Johannesburg,83.84892945829829,114.90641112890252,24.701939683968156,8.84527966817666,0.7682318125214755,26.79122094983583,15.448036616128723,58.63715969872698,11.448990438652418,83.44315199437105,9237,ZAF,Africa,Upper-Middle,27-01-2019,1,4,-30.55,22.93,60,7.09,0.82,79.4,0,0,0,0,12.5,45,66.6,31.2,0.0,24.7,0.0,71.3,9376,69.0,100.0,0.0,0.5,0.866025404,0.0,750.0,0,55.6,8.12733368,13366.47464,0.736,66.175
2019,South Africa,Johannesburg,83.84892945829829,114.90641112890252,24.701939683968156,8.84527966817666,0.7682318125214755,26.79122094983583,15.448036616128723,58.63715969872698,11.448990438652418,83.44315199437105,9238,ZAF,Africa,Upper-Middle,03-02-2019,2,5,-30.55,22.93,60,11.68,0.14,163.0,1,0,1,2,0.0,95,41.1,35.3,6.7,45.9,16.6,71.5,9391,60.1,88.3,2.041220329,0.866025404,0.5,11.68,0.0,1,45.5,8.12733368,13366.47464,0.736,66.175
2019,South Africa,Johannesburg,83.84892945829829,114.90641112890252,24.701939683968156,8.84527966817666,0.7682318125214755,26.79122094983583,15.448036616128723,58.63715969872698,11.448990438652418,83.44315199437105,9239,ZAF,Africa,Upper-Middle,10-02-2019,2,6,-30.55,22.93,60,11.62,0.25,109.1,0,0,0,0,29.4,50,38.3,30.2,2.8,18.1,13.7,76.8,9391,76.2,100.0,1.335001067,0.866025404,0.5,0.0,1764.0,0,48.23333333,8.12733368,13366.47464,0.736,66.175
2019,South Africa,Johannesburg,83.84892945829829,114.90641112890252,24.701939683968156,8.84527966817666,0.7682318125214755,26.79122094983583,15.448036616128723,58.63715969872698,11.448990438652418,83.44315199437105,9240,ZAF,Africa,Upper-Middle,17-02-2019,2,7,-30.55,22.93,60,11.04,-0.95,119.2,0,0,0,0,17.8,14,46.8,18.3,6.8,24.3,1.0,76.0,9391,75.3,95.4,2.054123734,0.866025404,0.5,0.0,1068.0,0,46.8,8.12733368,13366.47464,0.736,66.175
2019,South Africa,Johannesburg,83.84892945829829,114.90641112890252,24.701939683968156,8.84527966817666,0.7682318125214755,26.79122094983583,15.448036616128723,58.63715969872698,11.448990438652418,83.44315199437105,9241,ZAF,Africa,Upper-Middle,24-02-2019,2,8,-30.55,22.93,60,11.02,0.93,85.6,0,0,0,0,33.1,45,57.0,37.2,0.0,17.3,12.6,71.2,9391,67.4,88.8,0.0,0.866025404,0.5,0.0,1986.0,0,53.86666667,8.12733368,13366.47464,0.736,66.175
2019,South Africa,Johannesburg,83.84892945829829,114.90641112890252,24.701939683968156,8.84527966817666,0.7682318125214755,26.79122094983583,15.448036616128723,58.63715969872698,11.448990438652418,83.44315199437105,9242,ZAF,Africa,Upper-Middle,03-03-2019,3,9,-30.55,22.93,60,16.21,0.11,113.6,1,0,0,1,48.5,67,75.1,26.5,7.3,17.7,26.3,70.1,9405,63.3,95.6,2.116255515,1.0,6.12e-17,16.21,2910.0,1,54.96666667,8.12733368,13366.47464,0.736,66.175
