record_id,country_code,country_name,region,income_level,date,year,month,week,latitude,longitude,population_millions,temperature_celsius,temp_anomaly_celsius,precipitation_mm,heat_wave_days,drought_indicator,flood_indicator,extreme_weather_events,pm25_ugm3,air_quality_index,respiratory_disease_rate,cardio_mortality_rate,vector_disease_risk_score,waterborne_disease_incidents,heat_related_admissions,healthcare_access_index,gdp_per_capita_usd,mental_health_index,food_security_index,vector_disease_risk_score_log,month_sin,month_cos,heat_stress,pollution_burden,any_extreme_event,health_vulnerability
2308,NGA,Nigeria,Africa,Lower-Middle,27-12-2015,2015,12,52,9.08,8.67,206,20.63,0.25,115.4,0,0,0,0,89.3,157,88,29,52.7,29.5,13.1,36.3,2469,71.5,83.8,3.983413002,-2.45E-16,1,0,18395.8,0,62.83333333
2309,NGA,Nigeria,Africa,Lower-Middle,03-01-2016,2016,1,53,9.08,8.67,206,19.28,-0.26,120.2,0,0,0,0,95.2,119,80.7,29.3,3.6,28.6,0,39.7,2473,73.2,89.4,1.526056303,0.5,0.866025404,0,19611.2,0,61.06666667
2310,NGA,Nigeria,Africa,Lower-Middle,10-01-2016,2016,1,1,9.08,8.67,206,18.35,1.08,40.2,0,0,0,0,108.7,147,86.6,36.1,4.5,34.9,3.1,43.3,2473,68.4,90.6,1.704748092,0.5,0.866025404,0,22392.2,0,63.7
2311,NGA,Nigeria,Africa,Lower-Middle,17-01-2016,2016,1,2,9.08,8.67,206,24.08,-0.05,43.8,0,0,0,0,119.4,189,78.1,29.9,35.8,34.2,18.3,42,2473,75.9,86.1,3.605497845,0.5,0.866025404,0,24596.4,0,61.3
2312,NGA,Nigeria,Africa,Lower-Middle,24-01-2016,2016,1,3,9.08,8.67,206,24.08,-0.02,158.8,0,0,0,0,75.7,96,78.3,31.2,38.4,28,11.5,38.6,2473,68,88.4,3.673765816,0.5,0.866025404,0,15594.2,0,59.16666667
2313,NGA,Nigeria,Africa,Lower-Middle,31-01-2016,2016,1,4,9.08,8.67,206,23.2,-0.46,106.3,0,0,0,0,46.9,92,75.9,22.6,25.9,33.1,6.5,34.6,2473,70.3,86.7,3.292126287,0.5,0.866025404,0,9661.4,0,56.26666667
2314,NGA,Nigeria,Africa,Lower-Middle,07-02-2016,2016,2,5,9.08,8.67,206,26.01,0.25,104.9,0,0,0,0,64,73,58.5,35,28.5,31.4,14.9,36.2,2477,68.7,79.2,3.384390263,0.866025404,0.5,0,13184,0,54.06666667
2315,NGA,Nigeria,Africa,Lower-Middle,14-02-2016,2016,2,6,9.08,8.67,206,26.73,0.65,77,0,0,0,0,133.1,190,97.8,30.4,41.3,27.6,19.8,39.8,2477,72.3,95.3,3.744787086,0.866025404,0.5,0,27418.6,0,66.83333333
2316,NGA,Nigeria,Africa,Lower-Middle,21-02-2016,2016,2,7,9.08,8.67,206,26.54,-0.09,64.7,2,0,0,2,129.9,198,78.5,25.2,41.6,29,34.4,38.2,2477,61.1,89.8,3.751854253,0.866025404,0.5,53.08,26759.4,1,54.93333333
2317,NGA,Nigeria,Africa,Lower-Middle,28-02-2016,2016,2,8,9.08,8.67,206,26.38,0.32,166.4,0,0,0,0,94.3,154,87.1,34.9,50.7,20.4,16.6,40.6,2477,63.9,90,3.945457782,0.866025404,0.5,0,19425.8,0,61.96666667
2318,NGA,Nigeria,Africa,Lower-Middle,06-03-2016,2016,3,9,9.08,8.67,206,25.9,-0.03,122.2,1,0,0,1,80.2,100,75.7,31.7,63.5,23.4,26,37.7,2481,63.8,79.8,4.166665224,1,6.12E-17,25.9,16521.2,1,57.06666667
2319,NGA,Nigeria,Africa,Lower-Middle,13-03-2016,2016,3,10,9.08,8.67,206,25.3,-0.65,176.4,0,0,0,0,73.4,85,84.9,23.1,54.9,20.5,11.3,37.1,2481,63.1,86.2,4.02356438,1,6.12E-17,0,15120.4,0,57.03333333
2320,NGA,Nigeria,Africa,Lower-Middle,20-03-2016,2016,3,11,9.08,8.67,206,27.89,0.34,126.5,0,0,0,0,90.6,146,81.7,29.6,50.4,24,12.6,41.8,2481,80.5,83.4,3.939638172,1,6.12E-17,0,18663.6,0,63.93333333
2321,NGA,Nigeria,Africa,Lower-Middle,27-03-2016,2016,3,12,9.08,8.67,206,27.88,-0.15,125.7,0,0,0,0,101.2,104,92.8,33.8,37.9,31.9,22,40.6,2481,72.8,78.8,3.660994251,1,6.12E-17,0,20847.2,0,66.46666667
2322,NGA,Nigeria,Africa,Lower-Middle,03-04-2016,2016,4,13,9.08,8.67,206,29.58,-0.26,133.2,1,0,0,1,84.5,140,74.2,27.3,61.7,20.6,27.4,39.3,2485,71.3,90.9,4.138361448,0.866025404,-0.5,29.58,17407,1,57.6
2323,NGA,Nigeria,Africa,Lower-Middle,10-04-2016,2016,4,14,9.08,8.67,206,24.6,0.7,162.5,0,0,0,0,90.3,124,71.8,32.5,52.8,25.8,5.8,35.4,2485,75.1,87.9,3.985273467,0.866025404,-0.5,0,18601.8,0,59.8
2324,NGA,Nigeria,Africa,Lower-Middle,17-04-2016,2016,4,15,9.08,8.67,206,27.83,0.11,96.8,0,0,0,0,89.2,147,75.9,27.9,31,25,21.9,39.8,2485,61.4,97.1,3.465735903,0.866025404,-0.5,0,18375.2,0,55.06666667
2325,NGA,Nigeria,Africa,Lower-Middle,24-04-2016,2016,4,16,9.08,8.67,206,24.71,0.14,137.3,1,0,0,1,80.3,115,74.7,38.8,47.1,31.1,16,35.6,2485,66,88.5,3.873282177,0.866025404,-0.5,24.71,16541.8,1,59.83333333
2326,NGA,Nigeria,Africa,Lower-Middle,01-05-2016,2016,5,17,9.08,8.67,206,27.3,-0.43,126.5,0,0,0,0,79.4,121,69.3,23.4,65.9,26.7,12.9,37.9,2489,64.6,77.2,4.203198967,0.5,-0.866025404,0,16356.4,0,52.43333333
2327,NGA,Nigeria,Africa,Lower-Middle,08-05-2016,2016,5,18,9.08,8.67,206,23.19,0.38,112.7,0,0,0,0,136.4,208,83.7,22.5,48.9,20.8,5.2,39.7,2489,78.4,89.6,3.910021003,0.5,-0.866025404,0,28098.4,0,61.53333333
2328,NGA,Nigeria,Africa,Lower-Middle,15-05-2016,2016,5,19,9.08,8.67,206,27.21,0.48,156.1,1,0,0,1,87.7,115,75.6,31.6,63.2,27.2,28.3,40.2,2489,68,80.7,4.162003211,0.5,-0.866025404,27.21,18066.2,1,58.4
2329,NGA,Nigeria,Africa,Lower-Middle,22-05-2016,2016,5,20,9.08,8.67,206,24.36,-0.11,92.5,0,0,0,0,101.2,148,85.5,33.2,38.6,37.3,6.8,38.3,2489,70.1,78.5,3.678829118,0.5,-0.866025404,0,20847.2,0,62.93333333
2330,NGA,Nigeria,Africa,Lower-Middle,29-05-2016,2016,5,21,9.08,8.67,206,23.42,0,130.5,0,0,0,0,135.9,220,89.7,31,58.5,22.3,11.7,38.2,2489,65.6,92.3,4.085976313,0.5,-0.866025404,0,27995.4,0,62.1
2331,NGA,Nigeria,Africa,Lower-Middle,05-06-2016,2016,6,22,9.08,8.67,206,21.22,-0.3,82,0,0,0,0,127.4,211,84.2,24.1,52.2,31.4,0,34.7,2493,71.8,84.5,3.974058396,1.22E-16,-1,0,26244.4,0,60.03333333
2332,NGA,Nigeria,Africa,Lower-Middle,12-06-2016,2016,6,23,9.08,8.67,206,21.47,-0.66,78.1,0,0,0,0,94.7,134,87.5,28.7,25.8,28.9,10.4,35.3,2493,65.9,80,3.288401888,1.22E-16,-1,0,19508.2,0,60.7
2333,NGA,Nigeria,Africa,Lower-Middle,19-06-2016,2016,6,24,9.08,8.67,206,21.91,0.77,113.3,0,0,0,0,129.5,161,80.5,28.3,42.6,26.3,0,44.6,2493,73.8,92.4,3.77505715,1.22E-16,-1,0,26677,0,60.86666667
2334,NGA,Nigeria,Africa,Lower-Middle,26-06-2016,2016,6,25,9.08,8.67,206,20.53,0.34,48.9,0,0,0,0,69.2,122,76.2,37.9,23.9,39.1,3.5,33.8,2493,66.2,85,3.214867803,1.22E-16,-1,0,14255.2,0,60.1
2335,NGA,Nigeria,Africa,Lower-Middle,03-07-2016,2016,7,26,9.08,8.67,206,17.35,-0.16,124.8,0,0,0,0,93.4,156,77,24.1,6.6,23.1,0,36.1,2497,80.2,89.6,2.028148247,-0.5,-0.866025404,0,19240.4,0,60.43333333
2336,NGA,Nigeria,Africa,Lower-Middle,10-07-2016,2016,7,27,9.08,8.67,206,19.75,-0.44,20.9,0,0,0,0,104.5,166,97.7,26.9,5.1,22.9,1,40.9,2497,64.2,82.8,1.808288771,-0.5,-0.866025404,0,21527,0,62.93333333
2337,NGA,Nigeria,Africa,Lower-Middle,17-07-2016,2016,7,28,9.08,8.67,206,16.47,0.49,64.2,0,0,0,0,72.9,127,58.7,29.4,4.4,32.3,0,37.9,2497,65.4,87.4,1.686398954,-0.5,-0.866025404,0,15017.4,0,51.16666667
2338,NGA,Nigeria,Africa,Lower-Middle,24-07-2016,2016,7,29,9.08,8.67,206,15.5,0.14,28.1,0,0,0,0,134.1,200,98.2,34.6,3.6,19,0,36.9,2497,69.4,84,1.526056303,-0.5,-0.866025404,0,27624.6,0,67.4
2339,NGA,Nigeria,Africa,Lower-Middle,31-07-2016,2016,7,30,9.08,8.67,206,13.96,-0.39,79.6,0,0,0,0,28.4,51,55.7,35.2,5.8,18.6,0,33.4,2497,64.3,87.9,1.916922612,-0.5,-0.866025404,0,5850.4,0,51.73333333
2340,NGA,Nigeria,Africa,Lower-Middle,07-08-2016,2016,8,31,9.08,8.67,206,14.99,0.38,40.1,0,0,0,0,89.8,102,92,41.1,8.7,25.9,0,29.2,2501,73.4,87.3,2.272125886,-0.866025404,-0.5,0,18498.8,0,68.83333333
2341,NGA,Nigeria,Africa,Lower-Middle,14-08-2016,2016,8,32,9.08,8.67,206,15.88,0.64,84.4,0,0,0,0,114.4,186,70.2,32.7,3,34.5,0,35.4,2501,69.2,81.5,1.386294361,-0.866025404,-0.5,0,23566.4,0,57.36666667
2342,NGA,Nigeria,Africa,Lower-Middle,21-08-2016,2016,8,33,9.08,8.67,206,11.13,0.41,66.9,0,0,0,0,112.9,181,75.8,22.8,7,27,0,39.2,2501,72.1,86.2,2.079441542,-0.866025404,-0.5,0,23257.4,0,56.9
2343,NGA,Nigeria,Africa,Lower-Middle,28-08-2016,2016,8,34,9.08,8.67,206,15.64,-0.11,68.3,0,0,0,0,114.1,146,71.1,29.2,3.5,22.5,0,35.9,2501,62.5,85.6,1.504077397,-0.866025404,-0.5,0,23504.6,0,54.26666667
2344,NGA,Nigeria,Africa,Lower-Middle,04-09-2016,2016,9,35,9.08,8.67,206,15.33,1.29,34.5,0,0,0,0,134.3,221,99.3,40.4,0,33.2,0,39.3,2505,68.9,86.2,0,-1,-1.84E-16,0,27665.8,0,69.53333333
2345,NGA,Nigeria,Africa,Lower-Middle,11-09-2016,2016,9,36,9.08,8.67,206,11.49,-0.14,12.7,0,0,0,0,130.2,190,91.1,37.7,2.9,26.9,0,39.3,2505,66.4,81.1,1.360976553,-1,-1.84E-16,0,26821.2,0,65.06666667
2346,NGA,Nigeria,Africa,Lower-Middle,18-09-2016,2016,9,37,9.08,8.67,206,12.6,0.38,18.2,0,1,0,1,126,207,98.3,31.7,0.8,30.7,0,37.5,2505,68.1,75.4,0.587786665,-1,-1.84E-16,0,25956,1,66.03333333
2347,NGA,Nigeria,Africa,Lower-Middle,25-09-2016,2016,9,38,9.08,8.67,206,8.42,-0.4,0,0,0,0,0,131.1,170,86.8,21.6,7.3,27.1,0,37.9,2505,74.1,88.9,2.116255515,-1,-1.84E-16,0,27006.6,0,60.83333333
2348,NGA,Nigeria,Africa,Lower-Middle,02-10-2016,2016,10,39,9.08,8.67,206,9.1,-0.38,14.3,0,0,0,0,110.6,167,70.6,26.2,5.2,29.5,0,42.4,2509,71.7,84.8,1.824549292,-0.866025404,0.5,0,22783.6,0,56.16666667
2349,NGA,Nigeria,Africa,Lower-Middle,09-10-2016,2016,10,40,9.08,8.67,206,12.78,-0.3,25.6,0,0,0,0,124.7,171,86,29.2,9.4,27.9,0,39,2509,66.1,86.8,2.341805806,-0.866025404,0.5,0,25688.2,0,60.43333333
2350,NGA,Nigeria,Africa,Lower-Middle,16-10-2016,2016,10,41,9.08,8.67,206,11.62,0.03,45.3,0,0,0,0,123,202,64.2,35.7,0,28.8,0,37.6,2509,69.8,87.5,0,-0.866025404,0.5,0,25338,0,56.56666667
2351,NGA,Nigeria,Africa,Lower-Middle,23-10-2016,2016,10,42,9.08,8.67,206,13.56,0.22,22.9,0,0,0,0,112.6,174,74.6,30.4,3.6,19.5,0,33,2509,70.7,92.3,1.526056303,-0.866025404,0.5,0,23195.6,0,58.56666667
2352,NGA,Nigeria,Africa,Lower-Middle,30-10-2016,2016,10,43,9.08,8.67,206,11.22,0.6,61.2,0,0,0,0,125.9,211,80.1,28.7,7.6,30.5,0,43.3,2509,69.2,81.7,2.151762203,-0.866025404,0.5,0,25935.4,0,59.33333333
2353,NGA,Nigeria,Africa,Lower-Middle,06-11-2016,2016,11,44,9.08,8.67,206,17.23,0.6,67.5,0,0,0,0,121.2,187,68.7,30.6,7.5,23.1,0,41.4,2513,75.8,92.4,2.140066163,-0.5,0.866025404,0,24967.2,0,58.36666667
2354,NGA,Nigeria,Africa,Lower-Middle,13-11-2016,2016,11,45,9.08,8.67,206,14.37,0.44,43.8,0,0,0,0,153.8,207,96.8,29.8,7,25.6,1.7,30.6,2513,74.6,81.6,2.079441542,-0.5,0.866025404,0,31682.8,0,67.06666667
2355,NGA,Nigeria,Africa,Lower-Middle,20-11-2016,2016,11,46,9.08,8.67,206,12.23,0.32,46.7,0,0,0,0,96.3,134,87.2,29.9,3.7,32.3,0,38.2,2513,64.4,92.5,1.547562509,-0.5,0.866025404,0,19837.8,0,60.5
2356,NGA,Nigeria,Africa,Lower-Middle,27-11-2016,2016,11,47,9.08,8.67,206,17.12,0.37,59.1,0,0,0,0,109.7,175,72,26.1,11.2,33.1,0.1,37,2513,69.2,78.4,2.501435952,-0.5,0.866025404,0,22598.2,0,55.76666667
2357,NGA,Nigeria,Africa,Lower-Middle,04-12-2016,2016,12,48,9.08,8.67,206,16.95,0.62,75.5,0,0,0,0,116.3,172,91.4,28.5,5.4,26.1,2,39.3,2517,55.7,85.8,1.85629799,-2.45E-16,1,0,23957.8,0,58.53333333
2358,NGA,Nigeria,Africa,Lower-Middle,11-12-2016,2016,12,49,9.08,8.67,206,13.31,0.41,63.2,0,0,0,0,83.5,141,67.6,36.1,5.6,25.2,0,42,2517,66.4,91,1.887069649,-2.45E-16,1,0,17201,0,56.7
2359,NGA,Nigeria,Africa,Lower-Middle,18-12-2016,2016,12,50,9.08,8.67,206,19.34,0.03,92.6,0,0,0,0,109.4,155,73.7,28.6,3.1,27.9,7.6,38.6,2517,71.4,93.9,1.410986974,-2.45E-16,1,0,22536.4,0,57.9
2360,NGA,Nigeria,Africa,Lower-Middle,25-12-2016,2016,12,51,9.08,8.67,206,18.57,-0.72,95.8,0,0,0,0,84.4,114,65.2,28.2,3.3,35.5,3.6,38.9,2517,67.3,74.7,1.458615023,-2.45E-16,1,0,17386.4,0,53.56666667
2361,NGA,Nigeria,Africa,Lower-Middle,01-01-2017,2017,1,52,9.08,8.67,206,19.11,0.49,81.1,0,0,0,0,132.6,206,77,28.7,3.6,26.4,0,37.3,2522,73.6,89.1,1.526056303,0.5,0.866025404,0,27315.6,0,59.76666667
2362,NGA,Nigeria,Africa,Lower-Middle,08-01-2017,2017,1,1,9.08,8.67,206,22.02,-0.54,106.5,0,0,0,0,120.4,185,91.4,30.6,47.2,31,11,38.4,2522,62.1,87.2,3.875359021,0.5,0.866025404,0,24802.4,0,61.36666667
2363,NGA,Nigeria,Africa,Lower-Middle,15-01-2017,2017,1,2,9.08,8.67,206,21.94,0.49,94.1,0,0,0,0,103.4,162,66,40.2,34.2,34.7,0.5,38.7,2522,65.4,85.4,3.561046083,0.5,0.866025404,0,21300.4,0,57.2
2364,NGA,Nigeria,Africa,Lower-Middle,22-01-2017,2017,1,3,9.08,8.67,206,21.54,-0.36,105.9,0,0,0,0,135.1,227,87.6,22.8,32.6,35.8,9.1,41.3,2522,71.9,84.2,3.514526067,0.5,0.866025404,0,27830.6,0,60.76666667
2365,NGA,Nigeria,Africa,Lower-Middle,29-01-2017,2017,1,4,9.08,8.67,206,27.95,-0.03,40,1,0,0,1,86.3,130,76.3,38.2,41.9,26.4,21.6,37.9,2522,73.4,82.3,3.758871826,0.5,0.866025404,27.95,17777.8,1,62.63333333
2366,NGA,Nigeria,Africa,Lower-Middle,05-02-2017,2017,2,5,9.08,8.67,206,21.19,-0.22,153.1,0,0,0,0,108,168,78.7,30.5,46.3,30.2,14.1,38,2526,70.6,86.7,3.856510295,0.866025404,0.5,0,22248,0,59.93333333
2367,NGA,Nigeria,Africa,Lower-Middle,12-02-2017,2017,2,6,9.08,8.67,206,26.1,0.03,107.4,0,0,0,0,99,173,71.6,30.7,43,30.5,12.6,42.5,2526,60.6,82,3.784189634,0.866025404,0.5,0,20394,0,54.3
2368,NGA,Nigeria,Africa,Lower-Middle,19-02-2017,2017,2,7,9.08,8.67,206,25.22,-0.07,130.4,0,0,0,0,88,154,67.3,19.1,63.7,24.9,11.3,40.8,2526,73.9,89.2,4.169761202,0.866025404,0.5,0,18128,0,53.43333333
2369,NGA,Nigeria,Africa,Lower-Middle,26-02-2017,2017,2,8,9.08,8.67,206,28.05,-0.83,70.8,0,0,0,0,135.1,196,77.3,24.2,48.4,33.7,8.9,32.7,2526,70.9,79.8,3.899950424,0.866025404,0.5,0,27830.6,0,57.46666667
2370,NGA,Nigeria,Africa,Lower-Middle,05-03-2017,2017,3,9,9.08,8.67,206,25.74,0.05,153.8,0,0,0,0,71.7,100,36.3,26.2,60.6,15,10.3,38.9,2530,68.6,90.2,4.120661871,1,6.12E-17,0,14770.2,0,43.7
2371,NGA,Nigeria,Africa,Lower-Middle,12-03-2017,2017,3,10,9.08,8.67,206,27.96,-0.33,64.8,1,0,0,1,93.8,119,101,30.7,42.8,23.2,24,40.5,2530,69.2,86.6,3.779633817,1,6.12E-17,27.96,19322.8,1,66.96666667
2372,NGA,Nigeria,Africa,Lower-Middle,19-03-2017,2017,3,11,9.08,8.67,206,26.07,0.1,108.9,1,0,0,1,139.4,182,115.3,27.6,38.2,25.8,22.1,37.2,2530,67.7,89.6,3.668676747,1,6.12E-17,26.07,28716.4,1,70.2
2373,NGA,Nigeria,Africa,Lower-Middle,26-03-2017,2017,3,12,9.08,8.67,206,26.26,-0.42,157.6,0,0,0,0,98.1,130,74.9,21.3,81.8,28.2,3.5,39.4,2530,63.2,80.3,4.416428061,1,6.12E-17,0,20208.6,0,53.13333333
2374,NGA,Nigeria,Africa,Lower-Middle,02-04-2017,2017,4,13,9.08,8.67,206,24.2,-0.64,112.5,0,0,0,0,95.4,135,74.5,19.6,48.3,17.3,8.5,34.4,2534,78.9,84.7,3.897924081,0.866025404,-0.5,0,19652.4,0,57.66666667
2375,NGA,Nigeria,Africa,Lower-Middle,09-04-2017,2017,4,14,9.08,8.67,206,27.29,-0.11,125.2,0,0,0,0,99.2,144,72.4,26.8,61.4,31.2,9.8,41,2534,68.7,82.8,4.133565275,0.866025404,-0.5,0,20435.2,0,55.96666667
2376,NGA,Nigeria,Africa,Lower-Middle,16-04-2017,2017,4,15,9.08,8.67,206,26.4,1.15,125.3,0,0,0,0,89.7,142,77.5,35.9,77.3,41.9,12.4,40.4,2534,65.4,87.8,4.360547603,0.866025404,-0.5,0,18478.2,0,59.6
2377,NGA,Nigeria,Africa,Lower-Middle,23-04-2017,2017,4,16,9.08,8.67,206,29.69,-1.08,104.9,0,0,0,0,86.3,141,73.8,26.7,37,29.8,16.7,40.4,2534,60.6,96,3.63758616,0.866025404,-0.5,0,17777.8,0,53.7
2378,NGA,Nigeria,Africa,Lower-Middle,30-04-2017,2017,4,17,9.08,8.67,206,27.09,0.67,122.6,0,0,0,0,82.7,114,70.1,28.5,61.1,19.4,12.9,38.4,2534,71.6,86.6,4.128745989,0.866025404,-0.5,0,17036.2,0,56.73333333
2379,NGA,Nigeria,Africa,Lower-Middle,07-05-2017,2017,5,18,9.08,8.67,206,25.85,0.13,82.6,1,0,0,1,91.5,151,78.1,35.8,46.7,26.9,24.5,36.5,2538,62.3,88.8,3.864931398,0.5,-0.866025404,25.85,18849,1,58.73333333
2380,NGA,Nigeria,Africa,Lower-Middle,14-05-2017,2017,5,19,9.08,8.67,206,27.61,-0.28,100.3,0,0,0,0,84.8,121,68,24.5,28.6,27.7,16.4,42.8,2538,66,88.4,3.387774361,0.5,-0.866025404,0,17468.8,0,52.83333333
2381,NGA,Nigeria,Africa,Lower-Middle,21-05-2017,2017,5,20,9.08,8.67,206,24.89,0.71,173.4,0,0,0,0,148.6,216,95.9,41.5,58.3,21.3,7.6,38.6,2538,69.8,79.1,4.082609306,0.5,-0.866025404,0,30611.6,0,69.06666667
2382,NGA,Nigeria,Africa,Lower-Middle,28-05-2017,2017,5,21,9.08,8.67,206,21.7,-0.78,74,0,0,0,0,115.5,179,85.6,31.1,41.4,28.3,4.6,32,2538,70.6,85.8,3.747148362,0.5,-0.866025404,0,23793,0,62.43333333
2383,NGA,Nigeria,Africa,Lower-Middle,04-06-2017,2017,6,22,9.08,8.67,206,25.52,0.25,61.7,0,0,0,0,143.3,217,84.8,30.2,53,30.1,14.7,36.4,2542,69.4,83.3,3.988984047,1.22E-16,-1,0,29519.8,0,61.46666667
2384,NGA,Nigeria,Africa,Lower-Middle,11-06-2017,2017,6,23,9.08,8.67,206,25.85,1.18,126.2,0,0,0,0,84.8,126,75.8,29.9,39,28.4,9.3,40.7,2542,76.7,85.6,3.688879454,1.22E-16,-1,0,17468.8,0,60.8
2385,NGA,Nigeria,Africa,Lower-Middle,18-06-2017,2017,6,24,9.08,8.67,206,22.33,-0.25,29.8,0,0,0,0,143.7,209,83.7,28.8,25.1,27.9,6.4,36.2,2542,63.2,85.5,3.261935314,1.22E-16,-1,0,29602.2,0,58.56666667
2386,NGA,Nigeria,Africa,Lower-Middle,25-06-2017,2017,6,25,9.08,8.67,206,22.77,-0.29,69.6,0,0,0,0,83.4,125,73.5,36,35,34,14.1,36.8,2542,68.2,85.7,3.583518938,1.22E-16,-1,0,17180.4,0,59.23333333
2387,NGA,Nigeria,Africa,Lower-Middle,02-07-2017,2017,7,26,9.08,8.67,206,17.08,1.23,62.6,0,0,0,0,84.9,111,69.2,34.6,8.7,36.3,0,36.7,2546,77.9,95,2.272125886,-0.5,-0.866025404,0,17489.4,0,60.56666667
2388,NGA,Nigeria,Africa,Lower-Middle,09-07-2017,2017,7,27,9.08,8.67,206,16.75,0.31,55.7,0,0,0,0,146.3,227,86.3,33,5.2,17.7,0,40.3,2546,66.7,88.5,1.824549292,-0.5,-0.866025404,0,30137.8,0,62
2389,NGA,Nigeria,Africa,Lower-Middle,16-07-2017,2017,7,28,9.08,8.67,206,20.04,-0.3,25.7,0,0,0,0,93.7,159,77.6,25.7,17.7,27.2,6,40,2546,69.2,90.5,2.928523524,-0.5,-0.866025404,0,19302.2,0,57.5
2390,NGA,Nigeria,Africa,Lower-Middle,23-07-2017,2017,7,29,9.08,8.67,206,14.95,-0.39,52,0,0,0,0,76.2,107,88,27.9,2.7,36.9,0,40.6,2546,65.2,92.7,1.30833282,-0.5,-0.866025404,0,15697.2,0,60.36666667
2391,NGA,Nigeria,Africa,Lower-Middle,30-07-2017,2017,7,30,9.08,8.67,206,15.57,0.47,70.2,0,0,0,0,76.3,79,67.2,37.8,3.7,29.6,0,39.6,2546,61.5,84.5,1.547562509,-0.5,-0.866025404,0,15717.8,0,55.5
2392,NGA,Nigeria,Africa,Lower-Middle,06-08-2017,2017,8,31,9.08,8.67,206,13.44,-0.13,68.8,0,0,0,0,108.1,178,86.3,24.6,3.6,27.4,0,39.9,2550,67.6,77.9,1.526056303,-0.866025404,-0.5,0,22268.6,0,59.5
2393,NGA,Nigeria,Africa,Lower-Middle,13-08-2017,2017,8,32,9.08,8.67,206,12.75,-0.59,53.8,0,0,0,0,133.6,192,95,30.5,7.4,23.6,0,40.6,2550,65.1,90.5,2.128231706,-0.866025404,-0.5,0,27521.6,0,63.53333333
2394,NGA,Nigeria,Africa,Lower-Middle,20-08-2017,2017,8,33,9.08,8.67,206,11.67,1.12,17.6,0,0,0,0,66.6,113,67.1,32.6,7.3,29,0,34.9,2550,65.5,91.6,2.116255515,-0.866025404,-0.5,0,13719.6,0,55.06666667
2395,NGA,Nigeria,Africa,Lower-Middle,27-08-2017,2017,8,34,9.08,8.67,206,14.54,0.1,45.9,0,0,0,0,97,148,65.4,36.7,3.8,23.8,0,33.4,2550,68.1,92.8,1.568615918,-0.866025404,-0.5,0,19982,0,56.73333333
2396,NGA,Nigeria,Africa,Lower-Middle,03-09-2017,2017,9,35,9.08,8.67,206,12.35,0.85,46.5,0,0,0,0,115.4,173,78.1,36.9,4.4,28,0,41.3,2554,72.2,87.1,1.686398954,-1,-1.84E-16,0,23772.4,0,62.4
2397,NGA,Nigeria,Africa,Lower-Middle,10-09-2017,2017,9,36,9.08,8.67,206,14.14,0.45,74.2,0,0,0,0,139.1,190,119.3,33,4.3,28.1,0,38.8,2554,71.2,82.6,1.667706821,-1,-1.84E-16,0,28654.6,0,74.5
2398,NGA,Nigeria,Africa,Lower-Middle,17-09-2017,2017,9,37,9.08,8.67,206,12.12,-0.24,0,0,0,0,0,95.4,164,93.5,31.4,7.4,23.4,0,38.8,2554,76.2,88.7,2.128231706,-1,-1.84E-16,0,19652.4,0,67.03333333
2399,NGA,Nigeria,Africa,Lower-Middle,24-09-2017,2017,9,38,9.08,8.67,206,11.29,0.64,73.9,0,0,0,0,121.5,183,82.9,36.7,1.7,22.8,0,39.8,2554,76.2,83,0.993251773,-1,-1.84E-16,0,25029,0,65.26666667
2400,NGA,Nigeria,Africa,Lower-Middle,01-10-2017,2017,10,39,9.08,8.67,206,11.36,1.51,53.3,0,0,0,0,62.8,112,65,36.5,3,28.3,0,38.9,2558,66.8,84,1.386294361,-0.866025404,0.5,0,12936.8,0,56.1
2401,NGA,Nigeria,Africa,Lower-Middle,08-10-2017,2017,10,40,9.08,8.67,206,6.99,-0.66,90.4,0,0,0,0,110.1,157,66.1,26.4,8,40.5,0,34.2,2558,65.6,84.1,2.197224577,-0.866025404,0.5,0,22680.6,0,52.7
2402,NGA,Nigeria,Africa,Lower-Middle,15-10-2017,2017,10,41,9.08,8.67,206,10.16,-0.05,30.2,0,0,0,0,165.3,228,99.1,19.4,6,20.6,0,32.3,2558,68.5,79.6,1.945910149,-0.866025404,0.5,0,34051.8,0,62.33333333
2403,NGA,Nigeria,Africa,Lower-Middle,22-10-2017,2017,10,42,9.08,8.67,206,10.18,0.18,55.3,0,0,0,0,96.5,159,67.6,16.2,5.8,33.7,0,40.7,2558,63.5,83.8,1.916922612,-0.866025404,0.5,0,19879,0,49.1
2404,NGA,Nigeria,Africa,Lower-Middle,29-10-2017,2017,10,43,9.08,8.67,206,11.28,0.11,23.1,0,0,0,0,116.4,149,87.4,34.7,6.4,33.9,0,41,2558,78.8,86.6,2.00148,-0.866025404,0.5,0,23978.4,0,66.96666667
2405,NGA,Nigeria,Africa,Lower-Middle,05-11-2017,2017,11,44,9.08,8.67,206,15.59,1.38,14.7,0,1,0,1,98.6,133,89.7,40.5,4.4,22.8,0,40.2,2562,63.8,75.5,1.686398954,-0.5,0.866025404,0,20311.6,1,64.66666667
2406,NGA,Nigeria,Africa,Lower-Middle,12-11-2017,2017,11,45,9.08,8.67,206,19.51,-0.16,41,0,0,0,0,107.9,160,92.6,27.8,10.9,30.2,0,38.7,2562,66.3,91.8,2.4765384,-0.5,0.866025404,0,22227.4,0,62.23333333
