country,year,co2_production,gni_per_capita,hdi,life_expectancy
Malta,1996,6.780748607,23277.92564,0.756,76.1885
Myanmar,1996,0.162030204,727.1055167,0.381,58.9408
Montenegro,1996,2.506023008,10905.30394,0.8064210526315789,73.5833
Mongolia,1996,3.463442472,4199.838163,0.564,60.305
Mozambique,1996,0.068406627,495.3317821,0.259,46.6362
Mauritania,1996,0.447806293,4868.734,0.449,60.0633
Mauritius,1996,1.706907845,9934.205912,0.654,70.4176
Malawi,1996,0.09033314,1086.252607,0.368,43.4408
Malaysia,1996,5.397468304,14637.59771,0.689,72.3266
Namibia,1996,1.03530286,6424.424093,0.571,56.9178
Niger,1996,0.065332885,999.4957233,0.243,46.6763
Nigeria,1996,0.332420718,2794.670158,0.49994736842105264,45.5666
Nicaragua,1996,0.6004752,3251.105546,0.532,66.0519
Netherlands,1996,11.65905847,41267.10285,0.882,77.5498
Norway,1996,9.467794498,44119.50648,0.879,78.2332
Nepal,1996,0.106508036,1821.387854,0.442,59.981
Nauru,1996,9.613005997,9488.932003999998,0.6685235231455086,60.5041
New Zealand,1996,7.902755431,25238.91067,0.857,76.8094
Oman,1996,6.654493721,33280.66085,0.7835454545454545,72.1909
Pakistan,1996,0.734507432,3133.871249,0.423,60.3982
Panama,1996,1.59024937,12624.24466,0.697,72.6753
Peru,1996,0.978612436,6041.510865,0.651,68.1474
Philippines,1996,0.857892151,4458.054948,0.62,68.6139
Palau,1996,11.2465185,13830.93761,0.7684545454545456,63.5659
Papua New Guinea,1996,0.411610448,3368.492756,0.43,61.1049
Poland,1996,9.804380022,13112.10744,0.755,72.2472
Korea (Democratic People's Rep. of),1996,3.239582194,9488.932003999998,0.6685235231455086,60.9557
Portugal,1996,5.115196141,25140.9191,0.769,75.4763
Paraguay,1996,0.760859246,8800.24637,0.632,69.2017
"Palestine, State of",1996,0.378081277,4402.741696,0.6952777777777778,70.0548
Qatar,1996,60.60578224,61496.84028,0.782,74.6847
Romania,1996,5.593850801,12559.32363,0.693,68.9817
Russian Federation,1996,10.67671029,12659.25684,0.708,65.4217
Rwanda,1996,0.077171419,810.1339709,0.296,40.6979
Saudi Arabia,1996,13.56923943,43112.36844,0.715,71.2731
Sudan,1996,0.162518673,3331.041474,0.379,52.2756
Senegal,1996,0.411102563,2347.497221,0.376,56.6719
Singapore,1996,13.19693023,51357.29707,0.789,76.5357
Solomon Islands,1996,0.535447049,2890.534359,0.5357391304347826,66.5898
Sierra Leone,1996,0.071366528,1113.384922,0.312,43.6799
El Salvador,1996,0.775843252,6165.814936,0.587,67.0758
San Marino,1996,4.567279106874533,66476.20068,0.855,79.2439
Somalia,1996,0.073922063,1167.249532,0.6685235231455086,50.4469
Serbia,1996,4.54646961,8219.968913,0.679,71.5536
South Sudan,1996,0.070351437,9488.932003999998,0.40408333333333335,31.2966
Sao Tome and Principe,1996,0.355978058,2284.784927,0.491,61.0971
Suriname,1996,4.646228467,11016.17893,0.7250555555555556,65.6683
Slovakia,1996,8.178929235,15459.12883,0.73,72.7398
Slovenia,1996,8.039515932,22442.40042,0.771,75.0773
Sweden,1996,7.150765798,35613.37029,0.868,79.0435
Eswatini (Kingdom of),1996,0.833160587,5789.86491,0.509,53.8727
Seychelles,1996,3.022140887,15688.25336,0.7738636363636363,68.9309
Syrian Arab Republic,1996,2.868496182,5889.998428,0.582,70.3465
Chad,1996,0.060132603,920.9766757,0.35804545454545456,47.013
Togo,1996,0.290930497,1664.468392,0.429,54.0981
Thailand,1996,2.889209423,10203.84775,0.628,71.6525
Tajikistan,1996,0.482589076,1386.771436,0.531,59.1285
Turkmenistan,1996,7.138378848,6182.508416,0.7191176470588235,63.5957
Timor-Leste,1996,4.567279106874533,4162.493554,0.5925499999999999,48.816
Tonga,1996,0.799227198,5342.561139,0.678,68.3229
Trinidad and Tobago,1996,16.51466464,11548.07879,0.684,69.0086
Tunisia,1996,1.789175751,6417.676801,0.62,72.3796
TÃ¼rkiye,1996,3.357638509,14835.20939,0.633,70.1414
Tuvalu,1996,0.786013086,3335.606028,0.573,63.2102
Tanzania (United Republic of),1996,0.082993573,1305.859912,0.372,50.7443
Uganda,1996,0.0484053,1144.642376,0.354,46.6701
Ukraine,1996,6.947518781,7106.451536,0.685,67.1484
Uruguay,1996,1.664479776,13386.57815,0.723,74.0876
United States,1996,20.90886965,43533.95344,0.887,76.1753
Uzbekistan,1996,4.544441152,2516.539211,0.6734545454545454,64.7118
Saint Vincent and the Grenadines,1996,1.221567756,7249.186638,0.7350454545454546,71.2662
Venezuela (Bolivarian Republic of),1996,5.465036753,16965.033,0.679,72.1108
Viet Nam,1996,0.449678786,2420.236155,0.55,71.5098
Vanuatu,1996,0.490746672,2597.366653,0.5947058823529412,68.6298
Samoa,1996,0.727835714,4363.2117,0.668,69.5877
Yemen,1996,0.68046503,2983.637039,0.419,60.5678
South Africa,1996,8.609474333,10491.13903,0.656,61.4593
Zambia,1996,0.196793634,1836.686374,0.414,45.2326
Zimbabwe,1996,1.291796177,2799.62845,0.476,48.9551
Afghanistan,1997,0.056005215,1230.26129,0.323,53.6342
Angola,1997,0.494076954,3980.79539,0.5035217391304347,46.3065
Albania,1997,0.494104044,4496.163681,0.642,73.9039
Andorra,1997,7.233820946,44756.59597,0.8515,80.9439
United Arab Emirates,1997,27.36461775,103567.0353,0.773,72.9367
Argentina,1997,3.860107244,18984.60422,0.756,73.0899
Armenia,1997,1.043443068,3596.499376,0.641,69.9098
Antigua and Barbuda,1997,3.576927368,15843.65803,0.7925333333333334,73.9603
Australia,1997,17.79005781,34482.04196,0.887,78.6317
Austria,1997,8.372107325,43139.89851,0.857,77.4292
Azerbaijan,1997,3.760213019,3135.094917,0.594,62.9728
Burundi,1997,0.04069662,828.9864418,0.287,45.3874
Belgium,1997,12.12696193,42112.15687,0.876,77.4004
Benin,1997,0.190189217,2306.682939,0.397,55.978
Burkina Faso,1997,0.075383858,1202.001152,0.3729130434782609,49.3997
Bangladesh,1997,0.192458318,1828.576381,0.453,61.4268
Bulgaria,1997,6.801919771,10332.50584,0.706,70.3511
Bahrain,1997,29.06034481,44964.46175,0.78,74.5353
Bahamas,1997,5.59754731,36785.57838,0.784,71.0541
Bosnia and Herzegovina,1997,2.239197874,5134.227243,0.7297727272727272,73.6865
Belarus,1997,5.886430287,6672.30761,0.692,68.6524
Belize,1997,1.752775521,5560.387565,0.625,69.2118
Bolivia (Plurinational State of),1997,1.418086244,5183.911654,0.62,60.7521
Brazil,1997,1.835720126,11160.76534,0.66,68.8128
Barbados,1997,3.312017361,13722.68148,0.747,73.5475
Brunei Darussalam,1997,15.80885888,70173.57333,0.799,73.364
Bhutan,1997,0.68046742,3366.972156,0.6306666666666666,60.8522
Botswana,1997,1.817225766,9851.078898,0.586,53.4482
Central African Republic,1997,0.06372412,1160.333861,0.322,46.3192
Canada,1997,17.52645097,34544.13417,0.88,78.4642
Switzerland,1997,6.088583333,58380.08119,0.875,79.2324
Chile,1997,3.748977088,14454.45044,0.744,75.5958
China,1997,2.781442466,2786.751013,0.554,70.672
CÃ´te d'Ivoire,1997,0.463476055,2885.574989,0.456,51.4487
Cameroon,1997,0.220113021,2583.893283,0.435,52.7367
Congo (Democratic Republic of the),1997,0.042790798,868.9459518,0.374,50.4021
Congo,1997,0.669868307,3480.138823,0.466,47.1899
Colombia,1997,1.709703158,9376.680714,0.66,70.4919
Comoros,1997,0.167888229,2676.236203,0.5187272727272728,58.3899
Cabo Verde,1997,0.362539857,3471.863004,0.6371818181818182,66.3779
Costa Rica,1997,1.321932621,11489.22546,0.7,77.0703
Cuba,1997,2.257470883,3916.321718,0.674,75.2223
Cyprus,1997,7.08064498,27320.8453,0.785,75.8415
Czechia,1997,12.64468112,22811.20665,0.787,73.9464
Germany,1997,11.44143452,40085.22474,0.874,77.2259
Djibouti,1997,0.498983904,1857.228252,0.353,55.9665
Dominica,1997,1.141772546,8747.436009,0.7066363636363637,71.6344
Denmark,1997,12.40143691,42849.76659,0.869,76.0397
Dominican Republic,1997,2.135679216,7919.734845,0.627,69.1664
Algeria,1997,2.925218083,7830.179146,0.624,69.1706
Ecuador,1997,1.523363019,8426.618844,0.679,71.6815
Egypt,1997,1.656789014,6943.988418,0.619,67.1967
Eritrea,1997,0.368293428,1920.516141,0.4708,56.3119
Spain,1997,6.679608914,29978.92556,0.808,78.8534
Estonia,1997,13.22654261,12546.47645,0.757,70.732
Ethiopia,1997,0.049099268,741.0600074,0.4077727272727273,49.5138
Finland,1997,12.17435797,36444.33346,0.863,77.0641
Fiji,1997,0.987478808,8815.425886,0.67,66.4478
France,1997,6.788746586,36621.91485,0.838,78.4254
Micronesia (Federated States of),1997,1.114583333,3534.103801,0.6151818181818182,69.2293
Gabon,1997,4.183510932,17270.41821,0.634,60.662
United Kingdom,1997,9.644299678,34071.49387,0.842,77.1418
Georgia,1997,0.939844875,4431.338006,0.7622272727272729,69.0587
Ghana,1997,0.346462963,2617.059824,0.492,57.1989
Guinea,1997,0.16832255,1601.432364,0.321,51.3556
Gambia,1997,0.186168396,2036.045413,0.385,56.06
Guinea-Bissau,1997,0.177941034,1842.475209,0.45623529411764707,47.9974
Equatorial Guinea,1997,0.566882899,8786.871458,0.5762272727272727,52.0606
Greece,1997,8.602483877,25963.03183,0.789,78.3187
Grenada,1997,1.659397245,8826.030278,0.7784500000000001,72.5677
Guatemala,1997,0.689029407,6096.628649,0.525,65.5357
Guyana,1997,2.383207779,4012.612071,0.564,63.3564
"Hong Kong, China (SAR)",1997,4.840854354,36533.31084,0.837,79.7453
Honduras,1997,0.652496924,3891.461586,0.544,67.7772
Croatia,1997,4.09434205,17328.05454,0.732,73.8463
Haiti,1997,0.167905118,2938.367002,0.455,56.5164
Hungary,1997,5.977942432,16600.35791,0.749,71.0035
Indonesia,1997,1.384108461,6290.178289,0.589,65.7331
India,1997,0.858913152,2249.544553,0.471,61.3876
Ireland,1997,10.62812372,32438.36829,0.794,75.98
Iran (Islamic Republic of),1997,4.229668974,9576.532898,0.662,68.359
Iraq,1997,3.175408243,5366.795481,0.558,65.8372
Iceland,1997,9.601809988,33357.35116,0.849,78.9938
Israel,1997,9.85631503,26287.80157,0.825,78.2718
Italy,1997,7.903784362,40176.18477,0.824,78.7334
Jamaica,1997,3.896488895,9137.857221,0.668,71.2066
Jordan,1997,2.902749508,8115.183701,0.661,71.2725
Japan,1997,9.809711884,38270.54519,0.871,80.5718
Kazakhstan,1997,10.09810916,9183.221889,0.663,63.7105
Kenya,1997,0.276026452,3220.329605,0.477,54.816
Kyrgyzstan,1997,1.184683502,2776.016503,0.603,64.5854
Cambodia,1997,0.129715186,1223.286705,0.404,56.7434
Kiribati,1997,0.365545537,2197.427498,0.599409090909091,63.5751
Saint Kitts and Nevis,1997,3.334577869,19892.8389,0.7671764705882352,67.8525
Korea (Republic of),1997,9.636931328,20246.02269,0.806,74.9707
Kuwait,1997,31.96638398,76685.19001,0.786,75.8787
Lao People's Democratic Republic,1997,0.156903084,2466.484765,0.454,57.2917
Lebanon,1997,4.127105005,14727.6782,0.7487058823529412,72.7779
Liberia,1997,0.194961573,1053.348615,0.45734782608695645,47.8468
Libya,1997,8.891390731,14560.82282,0.704,71.1292
Saint Lucia,1997,1.942311133,11316.10732,0.695,70.7747
Liechtenstein,1997,6.860508954,101287.7941,0.9139545454545455,76.0915
Sri Lanka,1997,0.407143128,5177.27301,0.678,72.1364
Lesotho,1997,0.8992177,2392.017605,0.462,53.5942
Lithuania,1997,4.244883251,11067.73287,0.732,70.9131
Luxembourg,1997,20.36792754,72119.6537,0.839,76.8887
Latvia,1997,3.537999932,10203.41645,0.722,69.3086
Morocco,1997,1.08009596,4004.464448,0.494,65.6293
Monaco,1997,4.567279106874533,9488.932003999998,0.6685235231455086,80.0605
Moldova (Republic of),1997,1.703335517,5638.947083,0.626,65.1717
Madagascar,1997,0.113124931,1517.086441,0.48373913043478267,56.2233
Maldives,1997,1.249838919,11731.66643,0.6,69.2255
Mexico,1997,3.896426337,15959.72196,0.688,72.4454
Marshall Islands,1997,1.743032706,4130.505064,0.636,63.2253
North Macedonia,1997,5.290063303,9108.053762,0.655,72.2737
Mali,1997,0.071987667,1526.123265,0.289,48.5312
Malta,1997,6.739107776,24294.24855,0.766,77.3231
Myanmar,1997,0.165342161,741.9688698,0.385,59.2429
Montenegro,1997,2.700984603,11651.02292,0.8064210526315789,73.5693
Mongolia,1997,3.291641942,4327.058952,0.572,60.8154
Mozambique,1997,0.071365917,539.4091129,0.272,47.4078
Mauritania,1997,0.442643153,4543.81375,0.45,60.4521
Mauritius,1997,1.730206041,10460.29301,0.66,70.6451
Malawi,1997,0.092273617,1100.854233,0.369,43.1312
Malaysia,1997,5.661817558,15211.49563,0.7,72.2836
Namibia,1997,1.042206507,6536.915483,0.562,55.5576
Niger,1997,0.063474871,981.523547,0.248,47.5053
Nigeria,1997,0.361445837,2817.794243,0.49994736842105264,45.7924
Nicaragua,1997,0.645136434,3380.993695,0.542,66.515
Netherlands,1997,11.14587708,42832.72403,0.883,77.9245
Norway,1997,9.446498873,46475.87583,0.885,78.2386
Nepal,1997,0.116941612,1879.462091,0.449,60.7706
Nauru,1997,9.635578097,9488.932003999998,0.6685235231455086,59.644
New Zealand,1997,8.348394958,25837.66617,0.865,77.3484
Oman,1997,6.77756136,35277.55131,0.7835454545454545,72.4145
Pakistan,1997,0.715626724,3062.757287,0.425,60.6034
Panama,1997,1.622369007,12991.95048,0.703,72.9702
Peru,1997,1.082275585,6334.454835,0.656,68.6052
Philippines,1997,0.959343447,4651.226901,0.625,68.8841
Palau,1997,10.98367936,13584.61634,0.7684545454545456,63.9808
Papua New Guinea,1997,0.472915325,3082.639473,0.432,61.3771
Poland,1997,9.534565209,13944.18476,0.766,72.5951
Korea (Democratic People's Rep. of),1997,2.917287714,9488.932003999998,0.6685235231455086,60.9735
Portugal,1997,5.377253057,26014.46984,0.778,75.9227
Paraguay,1997,0.825913847,8673.80132,0.638,69.3249
"Palestine, State of",1997,0.301078758,4883.846111,0.6952777777777778,70.396
Qatar,1997,68.72381244,78209.9189,0.795,74.7873
Romania,1997,5.153677041,11975.33227,0.696,69.4482
Russian Federation,1997,9.986868004,12768.81802,0.716,66.3645
Rwanda,1997,0.075161595,864.3728577,0.302,40.6402
Saudi Arabia,1997,11.12000417,42725.99461,0.72,71.4826
Sudan,1997,0.194381685,3619.047132,0.388,52.8331
Senegal,1997,0.348531691,2358.335999,0.377,56.591
Singapore,1997,15.12123748,55395.50344,0.802,77.2281
Solomon Islands,1997,0.539948789,2775.110151,0.5357391304347826,66.7416
Sierra Leone,1997,0.051553514,926.0785907,0.307,43.7149
El Salvador,1997,0.942469951,6250.464489,0.597,67.8953
San Marino,1997,4.567279106874533,68998.06219,0.855,79.6085
Somalia,1997,0.067868118,1098.789152,0.6685235231455086,50.1947
Serbia,1997,4.938640914,8876.690522,0.685,71.649
South Sudan,1997,0.083107663,9488.932003999998,0.40408333333333335,32.2424
Sao Tome and Principe,1997,0.350668473,2257.332133,0.492,61.181
Suriname,1997,4.633819284,11241.08031,0.7250555555555556,65.697
Slovakia,1997,8.193253307,16438.94358,0.738,72.6902
Slovenia,1997,8.305345278,23584.38018,0.782,75.1779
Sweden,1997,6.568064664,36577.97102,0.879,79.2711
Eswatini (Kingdom of),1997,1.186598659,5859.594782,0.5,52.0436
Seychelles,1997,3.507115053,17513.9897,0.7738636363636363,68.9981
Syrian Arab Republic,1997,2.990250747,6150.056701,0.585,70.2826
Chad,1997,0.060061361,935.5019207,0.35804545454545456,47.2168
Togo,1997,0.195942845,1847.826779,0.438,54.1922
Thailand,1997,2.935150901,9759.635624,0.635,72.5005
Tajikistan,1997,0.362066919,1460.672522,0.54,60.3482
Turkmenistan,1997,7.016231026,5540.031985,0.7191176470588235,63.6456
Timor-Leste,1997,4.567279106874533,4405.464066,0.5925499999999999,49.5172
Tonga,1997,1.023897991,5294.495852,0.68,68.4904
Trinidad and Tobago,1997,16.31911151,12703.82988,0.69,68.719
Tunisia,1997,1.782541857,6727.51802,0.627,72.8634
TÃ¼rkiye,1997,3.511621371,15784.71553,0.641,70.5699
Tuvalu,1997,0.786013086,3620.024447,0.579,63.3559
Tanzania (United Republic of),1997,0.090546371,1313.230569,0.373,50.6243
Uganda,1997,0.049036273,1174.535886,0.364,46.9767
Ukraine,1997,6.779461392,6954.604481,0.689,67.6315
Uruguay,1997,1.686062228,14520.43184,0.735,74.298
United States,1997,20.92815475,45256.99435,0.89,76.498
Uzbekistan,1997,4.510465075,2583.554927,0.6734545454545454,64.7636
Saint Vincent and the Grenadines,1997,1.222484823,7410.344354,0.7350454545454546,70.9224
Venezuela (Bolivarian Republic of),1997,5.844828887,17681.472,0.685,72.7029
Viet Nam,1997,0.577143071,2564.376914,0.56,71.8017
Vanuatu,1997,0.481771771,2629.264118,0.5947058823529412,68.7082
Samoa,1997,0.724016087,4372.832552,0.67,69.8746
Yemen,1997,0.708320929,3069.567853,0.427,61.1193
South Africa,1997,8.966789176,10577.38399,0.651,60.8053
Zambia,1997,0.24527984,1853.509751,0.413,44.9446
Zimbabwe,1997,1.193830867,2776.869008,0.472,47.9933
Afghanistan,1998,0.052143695,1149.90239,0.324,52.9431
Angola,1998,0.473215418,3902.583775,0.5035217391304347,45.057
Albania,1998,0.560680905,4952.596957,0.657,74.9899
Andorra,1998,7.654578903,46319.68664,0.8515,79.4259
United Arab Emirates,1998,28.67983026,99915.7695,0.779,73.0658
Argentina,1998,3.866847603,19427.08332,0.762,73.4737
Armenia,1998,1.092808636,3778.688421,0.654,70.5142
Antigua and Barbuda,1998,3.7028843,16310.15498,0.7925333333333334,74.0413
Australia,1998,18.2222369,35853.05196,0.891,79.0275
Austria,1998,8.318192276,44553.74381,0.863,77.7833
Azerbaijan,1998,3.963226096,3439.324499,0.604,63.5609
Burundi,1998,0.040279283,862.6893416,0.294,46.5522
Belgium,1998,12.71907756,42943.50772,0.878,77.4743
Benin,1998,0.172156782,2345.937443,0.402,56.2177
Burkina Faso,1998,0.078308106,1254.044387,0.3729130434782609,49.9911
Bangladesh,1998,0.189087608,1883.766462,0.467,63.9168
Bulgaria,1998,6.534413413,10910.83622,0.716,70.9124
Bahrain,1998,29.92732606,46148.77687,0.785,74.6408
Bahamas,1998,6.846595113,34590.18534,0.785,71.4558
Bosnia and Herzegovina,1998,2.825294021,7641.901557,0.7297727272727272,73.9007
Belarus,1998,5.756918239,7264.557288,0.697,68.6405
Belize,1998,1.607251438,5485.373795,0.626,68.5988
Bolivia (Plurinational State of),1998,1.388987522,5367.560988,0.632,61.3317
Brazil,1998,1.86917886,10889.91945,0.666,69.1885
Barbados,1998,4.082261562,13228.00828,0.748,73.7278
Brunei Darussalam,1998,16.16480335,68213.20878,0.801,73.6188
Bhutan,1998,0.652666569,3246.069155,0.6306666666666666,61.549
Botswana,1998,2.12054138,10123.28633,0.586,52.5226
Central African Republic,1998,0.063254354,1181.061174,0.325,46.0249
Canada,1998,17.61993917,34953.18758,0.879,78.6739
Switzerland,1998,6.291052868,60456.57376,0.88,79.4749
Chile,1998,3.791428249,14996.25315,0.749,75.6695
China,1998,2.641904111,2964.657096,0.564,71.1721
CÃ´te d'Ivoire,1998,0.422350705,2949.011301,0.461,51.1078
Cameroon,1998,0.212988958,2665.582055,0.436,52.582
Congo (Democratic Republic of the),1998,0.036911956,840.0939644,0.371,49.6956
Congo,1998,0.12041074,3803.438416,0.489,50.8935
Colombia,1998,1.698393681,9318.106668,0.665,70.7378
Comoros,1998,0.177731211,2635.651969,0.5187272727272728,58.4068
Cabo Verde,1998,0.381926432,3676.427075,0.6371818181818182,66.9928
Costa Rica,1998,1.375987247,11911.83567,0.705,76.8963
Cuba,1998,2.200804226,3911.467378,0.678,75.5639
Cyprus,1998,7.271140594,31186.33597,0.794,76.1824
Czechia,1998,12.1385258,23308.0811,0.792,74.5531
Germany,1998,11.34307592,40941.19258,0.879,77.5768
Djibouti,1998,0.565379749,1800.507591,0.355,56.1757
Dominica,1998,1.096302629,9186.386446,0.7066363636363637,71.4715
Denmark,1998,11.54994765,43710.75025,0.876,76.4343
Dominican Republic,1998,2.165483017,8299.853678,0.633,69.0964
Algeria,1998,3.531343977,8142.569213,0.633,69.4506
Ecuador,1998,1.829207959,8489.529609,0.684,72.045
Egypt,1998,1.83482336,7210.002975,0.624,67.4709
Eritrea,1998,0.265664204,2083.214946,0.4708,49.1576
Spain,1998,6.867017101,31386.59797,0.813,78.9428
Estonia,1998,12.02894872,13308.77234,0.764,70.2171
Ethiopia,1998,0.050352177,690.4132426,0.4077727272727273,49.9272
Finland,1998,11.49628542,38587.42336,0.873,77.2591
Fiji,1998,0.951838202,8698.71527,0.672,66.68
France,1998,7.082060739,37927.29301,0.842,78.5885
Micronesia (Federated States of),1998,1.117385036,3643.813025,0.6151818181818182,69.465
Gabon,1998,4.235847533,18104.29599,0.64,60.7897
United Kingdom,1998,9.700911848,35707.68553,0.848,77.277
Georgia,1998,1.079512646,4778.907426,0.7622272727272729,69.1015
Ghana,1998,0.340194309,2670.603801,0.497,57.6003
Guinea,1998,0.17339244,1625.763797,0.33,52.0487
